wl,flux
3000.000000000000,0.975113
3001.000000000000,0.954111
3002.000000000000,0.937387
3003.000000000000,0.935730
3004.000000000000,0.959161
3005.000000000000,0.981658
3006.000000000000,0.982381
3007.000000000000,0.968396
3008.000000000000,0.960340
3009.000000000000,0.965983
3010.000000000000,0.975739
3011.000000000000,0.978581
3012.000000000000,0.977089
3013.000000000000,0.983218
3014.000000000000,0.987910
3015.000000000000,0.984948
3016.000000000000,0.977812
3017.000000000000,0.967698
3018.000000000000,0.960545
3019.000000000000,0.950357
3020.000000000000,0.926859
3021.000000000000,0.922127
3022.000000000000,0.955059
3023.000000000000,0.978169
3024.000000000000,0.974382
3025.000000000000,0.961916
3026.000000000000,0.957987
3027.000000000000,0.973346
3028.000000000000,0.987021
3029.000000000000,0.983275
3030.000000000000,0.973849
3031.000000000000,0.972299
3032.000000000000,0.979305
3033.000000000000,0.988853
3034.000000000000,0.993909
3035.000000000000,0.993981
3036.000000000000,0.985064
3037.000000000000,0.967195
3038.000000000000,0.963354
3039.000000000000,0.976857
3040.000000000000,0.981033
3041.000000000000,0.973486
3042.000000000000,0.970430
3043.000000000000,0.978722
3044.000000000000,0.987375
3045.000000000000,0.989272
3046.000000000000,0.984181
3047.000000000000,0.973765
3048.000000000000,0.973290
3049.000000000000,0.981283
3050.000000000000,0.979529
3051.000000000000,0.977769
3052.000000000000,0.985000
3053.000000000000,0.985767
3054.000000000000,0.979546
3055.000000000000,0.978425
3056.000000000000,0.972336
3057.000000000000,0.950838
3058.000000000000,0.939245
3059.000000000000,0.950283
3060.000000000000,0.970954
3061.000000000000,0.987046
3062.000000000000,0.991874
3063.000000000000,0.990939
3064.000000000000,0.984957
3065.000000000000,0.968804
3066.000000000000,0.945660
3067.000000000000,0.943739
3068.000000000000,0.968024
3069.000000000000,0.988318
3070.000000000000,0.991143
3071.000000000000,0.979031
3072.000000000000,0.962680
3073.000000000000,0.960620
3074.000000000000,0.966107
3075.000000000000,0.960958
3076.000000000000,0.963893
3077.000000000000,0.974247
3078.000000000000,0.971956
3079.000000000000,0.971528
3080.000000000000,0.979292
3081.000000000000,0.979310
3082.000000000000,0.974436
3083.000000000000,0.975612
3084.000000000000,0.982935
3085.000000000000,0.991500
3086.000000000000,0.992217
3087.000000000000,0.980303
3088.000000000000,0.966723
3089.000000000000,0.965831
3090.000000000000,0.966773
3091.000000000000,0.954778
3092.000000000000,0.931697
3093.000000000000,0.924936
3094.000000000000,0.954670
3095.000000000000,0.978071
3096.000000000000,0.968633
3097.000000000000,0.955909
3098.000000000000,0.964076
3099.000000000000,0.962434
3100.000000000000,0.941571
3101.000000000000,0.930521
3102.000000000000,0.940282
3103.000000000000,0.962323
3104.000000000000,0.975016
3105.000000000000,0.974737
3106.000000000000,0.975966
3107.000000000000,0.985531
3108.000000000000,0.993929
3109.000000000000,0.993005
3110.000000000000,0.984837
3111.000000000000,0.981750
3112.000000000000,0.988083
3113.000000000000,0.992323
3114.000000000000,0.991982
3115.000000000000,0.992031
3116.000000000000,0.989287
3117.000000000000,0.978945
3118.000000000000,0.965260
3119.000000000000,0.959466
3120.000000000000,0.962681
3121.000000000000,0.973143
3122.000000000000,0.986055
3123.000000000000,0.990434
3124.000000000000,0.980237
3125.000000000000,0.965963
3126.000000000000,0.970282
3127.000000000000,0.984323
3128.000000000000,0.987618
3129.000000000000,0.982921
3130.000000000000,0.976272
3131.000000000000,0.969555
3132.000000000000,0.968116
3133.000000000000,0.970929
3134.000000000000,0.973560
3135.000000000000,0.979126
3136.000000000000,0.983392
3137.000000000000,0.987105
3138.000000000000,0.993403
3139.000000000000,0.996836
3140.000000000000,0.997218
3141.000000000000,0.996744
3142.000000000000,0.993563
3143.000000000000,0.986385
3144.000000000000,0.982259
3145.000000000000,0.985581
3146.000000000000,0.986574
3147.000000000000,0.980048
3148.000000000000,0.978538
3149.000000000000,0.987702
3150.000000000000,0.994147
3151.000000000000,0.991185
3152.000000000000,0.983840
3153.000000000000,0.979841
3154.000000000000,0.977352
3155.000000000000,0.976624
3156.000000000000,0.979126
3157.000000000000,0.979024
3158.000000000000,0.969126
3159.000000000000,0.962044
3160.000000000000,0.963024
3161.000000000000,0.951683
3162.000000000000,0.943656
3163.000000000000,0.960614
3164.000000000000,0.983502
3165.000000000000,0.992382
