wl,flux
3000.000000000000,0.849844
3001.000000000000,0.755520
3002.000000000000,0.704273
3003.000000000000,0.695231
3004.000000000000,0.748132
3005.000000000000,0.803742
3006.000000000000,0.797365
3007.000000000000,0.763114
3008.000000000000,0.755379
3009.000000000000,0.783873
3010.000000000000,0.831666
3011.000000000000,0.849668
3012.000000000000,0.829202
3013.000000000000,0.815901
3014.000000000000,0.805678
3015.000000000000,0.786977
3016.000000000000,0.770131
3017.000000000000,0.743673
3018.000000000000,0.715134
3019.000000000000,0.677670
3020.000000000000,0.614469
3021.000000000000,0.620500
3022.000000000000,0.752429
3023.000000000000,0.851956
3024.000000000000,0.838871
3025.000000000000,0.781648
3026.000000000000,0.767146
3027.000000000000,0.821677
3028.000000000000,0.861746
3029.000000000000,0.838187
3030.000000000000,0.790896
3031.000000000000,0.771334
3032.000000000000,0.795733
3033.000000000000,0.829856
3034.000000000000,0.846246
3035.000000000000,0.863499
3036.000000000000,0.848266
3037.000000000000,0.783873
3038.000000000000,0.757966
3039.000000000000,0.791917
3040.000000000000,0.803909
3041.000000000000,0.776073
3042.000000000000,0.760223
3043.000000000000,0.782641
3044.000000000000,0.808423
3045.000000000000,0.825889
3046.000000000000,0.827877
3047.000000000000,0.795024
3048.000000000000,0.785888
3049.000000000000,0.816946
3050.000000000000,0.837532
3051.000000000000,0.856043
3052.000000000000,0.869741
3053.000000000000,0.837525
3054.000000000000,0.807118
3055.000000000000,0.815406
3056.000000000000,0.801711
3057.000000000000,0.735049
3058.000000000000,0.691249
3059.000000000000,0.710788
3060.000000000000,0.767531
3061.000000000000,0.823579
3062.000000000000,0.837539
3063.000000000000,0.801922
3064.000000000000,0.756468
3065.000000000000,0.729287
3066.000000000000,0.683089
3067.000000000000,0.658781
3068.000000000000,0.712602
3069.000000000000,0.789621
3070.000000000000,0.818226
3071.000000000000,0.794212
3072.000000000000,0.757992
3073.000000000000,0.765358
3074.000000000000,0.792056
3075.000000000000,0.780885
3076.000000000000,0.786981
3077.000000000000,0.800804
3078.000000000000,0.776593
3079.000000000000,0.773617
3080.000000000000,0.797021
3081.000000000000,0.800990
3082.000000000000,0.796410
3083.000000000000,0.809421
3084.000000000000,0.844293
3085.000000000000,0.867343
3086.000000000000,0.827710
3087.000000000000,0.744458
3088.000000000000,0.697779
3089.000000000000,0.699428
3090.000000000000,0.703234
3091.000000000000,0.690435
3092.000000000000,0.647903
3093.000000000000,0.616806
3094.000000000000,0.653909
3095.000000000000,0.698135
3096.000000000000,0.684896
3097.000000000000,0.663845
3098.000000000000,0.683213
3099.000000000000,0.678552
3100.000000000000,0.640342
3101.000000000000,0.636143
3102.000000000000,0.679238
3103.000000000000,0.744762
3104.000000000000,0.774963
3105.000000000000,0.753286
3106.000000000000,0.749770
3107.000000000000,0.798306
3108.000000000000,0.848765
3109.000000000000,0.841083
3110.000000000000,0.792838
3111.000000000000,0.774195
3112.000000000000,0.799540
3113.000000000000,0.815356
3114.000000000000,0.799141
3115.000000000000,0.804541
3116.000000000000,0.802103
3117.000000000000,0.750653
3118.000000000000,0.703940
3119.000000000000,0.675048
3120.000000000000,0.660851
3121.000000000000,0.668710
3122.000000000000,0.697063
3123.000000000000,0.752753
3124.000000000000,0.776773
3125.000000000000,0.743092
3126.000000000000,0.738806
3127.000000000000,0.765187
3128.000000000000,0.756079
3129.000000000000,0.728946
3130.000000000000,0.708850
3131.000000000000,0.715019
3132.000000000000,0.735485
3133.000000000000,0.737345
3134.000000000000,0.740120
3135.000000000000,0.753528
3136.000000000000,0.761918
3137.000000000000,0.790148
3138.000000000000,0.827446
3139.000000000000,0.833610
3140.000000000000,0.835797
3141.000000000000,0.835940
3142.000000000000,0.766332
3143.000000000000,0.584828
3144.000000000000,0.433637
3145.000000000000,0.477825
3146.000000000000,0.610538
3147.000000000000,0.682375
3148.000000000000,0.732291
3149.000000000000,0.796285
3150.000000000000,0.827799
3151.000000000000,0.825886
3152.000000000000,0.804770
3153.000000000000,0.794854
3154.000000000000,0.791348
3155.000000000000,0.755866
3156.000000000000,0.668905
3157.000000000000,0.553420
3158.000000000000,0.487391
3159.000000000000,0.508848
3160.000000000000,0.560848
3161.000000000000,0.571805
3162.000000000000,0.583742
3163.000000000000,0.637848
3164.000000000000,0.680611
3165.000000000000,0.688536
3166.000000000000,0.688039
3167.000000000000,0.694575
3168.000000000000,0.686555
3169.000000000000,0.687869
3170.000000000000,0.743461
3171.000000000000,0.809368
3172.000000000000,0.840844
3173.000000000000,0.842153
3174.000000000000,0.825036
3175.000000000000,0.821811
3176.000000000000,0.834520
3177.000000000000,0.815908
3178.000000000000,0.756945
3179.000000000000,0.676845
3180.000000000000,0.622726
3181.000000000000,0.606408
3182.000000000000,0.606625
3183.000000000000,0.626348
3184.000000000000,0.651846
3185.000000000000,0.679832
3186.000000000000,0.711154
3187.000000000000,0.718751
3188.000000000000,0.725814
3189.000000000000,0.752544
3190.000000000000,0.735554
3191.000000000000,0.666245
3192.000000000000,0.616830
3193.000000000000,0.628587
3194.000000000000,0.675014
3195.000000000000,0.699295
3196.000000000000,0.702995
3197.000000000000,0.719751
3198.000000000000,0.778654
